t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.556,1.654,1.6884,1.7228,1.7572,1.7916,1.8259,1.8603,1.8948,1.9292,1.9637,1.9981,2.0325,2.0668,2.1009,2.1347,2.1684,2.2023,2.2363,2.2703,2.3044,2.3388,2.3733,2.4076,2.4415,2.4748,2.5079,2.5373,2.563,2.585,2.6081,1.7428,1.7419,1.7398,1.7376,1.7345,1.7319,1.7299,1.7286,1.7281,1.7288,1.7306,1.7333,1.7369,1.7419,1.7484,1.7556,1.762,1.7676,1.7733,1.7781,1.7806,1.7813,1.7786,1.7721,1.7634,1.7536,1.7357,1.7127,1.6862,1.6606
0.56,1.6485,1.683,1.7175,1.752,1.7865,1.8209,1.8554,1.8899,1.9244,1.959,1.9936,2.0281,2.0627,2.0971,2.1309,2.1643,2.1977,2.2317,2.2659,2.3002,2.3347,2.3692,2.4038,2.438,2.4717,2.5049,2.5358,2.562,2.5858,2.6081,1.7428,1.7398,1.7401,1.7408,1.7378,1.7346,1.7317,1.7296,1.7287,1.7285,1.7289,1.7298,1.7312,1.7345,1.7416,1.7506,1.7593,1.7659,1.7708,1.7749,1.7777,1.7787,1.7777,1.7731,1.7653,1.7557,1.74,1.7176,1.6925,1.6661
0.564,1.654,1.6882,1.7223,1.7564,1.7905,1.8246,1.8588,1.893,1.9272,1.9613,1.9954,2.0296,2.0638,2.0979,2.1316,2.1652,2.1986,2.2321,2.2655,2.2986,2.3318,2.3655,2.3997,2.4337,2.4668,2.4991,2.5304,2.5577,2.5837,2.6081,1.7428,1.743,1.7418,1.7385,1.7367,1.7342,1.7329,1.7317,1.7303,1.7281,1.7258,1.7245,1.7256,1.7286,1.7341,1.7409,1.7481,1.7547,1.7623,1.7709,1.779,1.7848,1.7866,1.783,1.7745,1.7632,1.7491,1.7287,1.7065,1.6825
0.568,1.643,1.6777,1.7125,1.7474,1.7822,1.817,1.8518,1.8867,1.9214,1.956,1.9908,2.0256,2.0604,2.095,2.1294,2.1637,2.198,2.2321,2.266,2.2999,2.3341,2.3689,2.4037,2.4383,2.4728,2.507,2.5398,2.568,2.5949,2.6191,1.7428,1.7397,1.7385,1.7388,1.7381,1.7375,1.7374,1.7374,1.7351,1.7309,1.7312,1.7293,1.7307,1.7346,1.74,1.7462,1.7524,1.7591,1.7672,1.7754,1.7815,1.7841,1.7829,1.7788,1.7739,1.7676,1.7556,1.7353,1.7131,1.688
0.572,1.6595,1.6937,1.7278,1.7622,1.7963,1.8304,1.8647,1.899,1.9333,1.9675,2.0018,2.0361,2.0704,2.1046,2.1384,2.172,2.2054,2.2391,2.2727,2.3062,2.3397,2.3736,2.4079,2.4422,2.4759,2.5088,2.5409,2.5695,2.5918,2.6136,1.7428,1.7457,1.7478,1.7458,1.7426,1.7388,1.7365,1.735,1.7336,1.7318,1.73,1.7289,1.7294,1.7329,1.7387,1.746,1.7536,1.7602,1.7672,1.7749,1.7821,1.7873,1.7894,1.7879,1.7816,1.7718,1.7597,1.7405,1.7144,1.688
0.576,1.654,1.6884,1.7226,1.7572,1.7915,1.8258,1.8602,1.8946,1.9291,1.9637,1.9982,2.0327,2.0673,2.1017,2.136,2.1699,2.2038,2.2376,2.2713,2.3051,2.3393,2.3737,2.4083,2.4424,2.4767,2.5106,2.5432,2.5737,2.6024,2.6301,1.7373,1.7393,1.7439,1.7445,1.7409,1.7368,1.7336,1.7308,1.7295,1.7296,1.7302,1.7309,1.7316,1.7333,1.7381,1.7444,1.751,1.7582,1.7657,1.7727,1.7777,1.7804,1.7823,1.7769,1.7732,1.7664,1.755,1.7389,1.7196,1.699
0.58,1.6485,1.683,1.7174,1.752,1.7864,1.8209,1.8553,1.8898,1.9244,1.9589,1.9933,2.0278,2.0623,2.0968,2.1309,2.1643,2.1976,2.2312,2.2649,2.2984,2.3321,2.3663,2.4007,2.4352,2.4695,2.5037,2.5374,2.5671,2.5939,2.6191,1.7483,1.746,1.7437,1.7426,1.7396,1.7372,1.7349,1.7331,1.7317,1.7298,1.7274,1.7252,1.7238,1.7252,1.7313,1.7399,1.7491,1.7572,1.765,1.7735,1.781,1.786,1.789,1.7896,1.7854,1.78,1.7734,1.7553,1.7336,1.7099
0.584,1.654,1.6883,1.7227,1.7571,1.7914,1.8256,1.8599,1.8943,1.9287,1.9631,1.9976,2.032,2.0665,2.1009,2.1351,2.1691,2.2031,2.237,2.2703,2.3037,2.3373,2.3714,2.4058,2.4402,2.4747,2.5089,2.5424,2.5736,2.6024,2.6301,1.7593,1.7563,1.7532,1.7516,1.7479,1.7436,1.74,1.7374,1.7353,1.7331,1.7311,1.7296,1.7296,1.7321,1.7366,1.742,1.7477,1.7544,1.763,1.7719,1.7795,1.7845,1.7876,1.7889,1.7874,1.7835,1.7751,1.7604,1.7415,1.7209
0.588,1.654,1.688,1.7221,1.7562,1.7903,1.8242,1.8583,1.8925,1.9267,1.9609,1.9952,2.0295,2.0638,2.098,2.1319,2.165,2.198,2.2315,2.2651,2.2987,2.3323,2.3662,2.4003,2.4346,2.4688,2.5029,2.5367,2.5691,2.6001,2.6301,1.7593,1.7548,1.7508,1.748,1.7437,1.7389,1.7348,1.7319,1.73,1.728,1.7262,1.7247,1.7238,1.7248,1.7302,1.7391,1.7485,1.7557,1.7627,1.7698,1.7765,1.7819,1.7853,1.7861,1.7844,1.7806,1.7744,1.7633,1.7485,1.7319
0.592,1.6485,1.6828,1.717,1.7517,1.7862,1.8206,1.8552,1.8898,1.9246,1.9595,1.9943,2.0291,2.064,2.0988,2.1336,2.1679,2.2019,2.2357,2.2697,2.3036,2.3374,2.3714,2.4059,2.4407,2.4755,2.5102,2.5442,2.5767,2.6072,2.6355,1.7702,1.7639,1.7576,1.7535,1.7488,1.7435,1.7389,1.7356,1.7339,1.7326,1.7313,1.7303,1.7295,1.7293,1.7316,1.7375,1.7453,1.7536,1.7615,1.7692,1.7779,1.7854,1.79,1.7925,1.7927,1.7892,1.7817,1.7691,1.7521,1.7319
0.596,1.6595,1.6938,1.728,1.7623,1.7966,1.8309,1.8653,1.8997,1.9341,1.9685,2.0029,2.0374,2.0719,2.1063,2.1407,2.1748,2.2089,2.2428,2.2764,2.3098,2.3434,2.3773,2.4112,2.4453,2.4796,2.5141,2.5482,2.5811,2.6117,2.641,1.7593,1.7567,1.7519,1.7483,1.745,1.7415,1.7388,1.7367,1.7345,1.7322,1.7302,1.7292,1.7292,1.73,1.733,1.7377,1.743,1.7491,1.7569,1.7654,1.7733,1.7795,1.7856,1.7913,1.7937,1.792,1.7874,1.7768,1.761,1.7428
0.6,1.654,1.6883,1.7226,1.7568,1.7906,1.8243,1.8582,1.8924,1.9266,1.9608,1.9951,2.0294,2.0637,2.098,2.1322,2.1662,2.2001,2.2339,2.2675,2.3003,2.3329,2.366,2.3996,2.4336,2.4678,2.5021,2.5362,2.569,2.5982,2.6246,1.7648,1.7643,1.7623,1.759,1.7528,1.7464,1.7409,1.7372,1.7346,1.7318,1.7293,1.7273,1.7264,1.7272,1.7303,1.7351,1.7408,1.7469,1.7541,1.7641,1.7748,1.7842,1.791,1.7961,1.7989,1.7977,1.7928,1.783,1.7647,1.7428
0.604,1.6485,1.6835,1.7185,1.7535,1.7882,1.823,1.8578,1.8926,1.9276,1.9626,1.9976,2.0326,2.0676,2.1026,2.1376,2.1724,2.2072,2.2417,2.2756,2.3089,2.3422,2.3762,2.4109,2.4456,2.4805,2.5155,2.5499,2.5834,2.6155,2.6465,1.7538,1.7546,1.7539,1.7517,1.7474,1.743,1.739,1.7359,1.7338,1.7323,1.7311,1.7306,1.7307,1.7317,1.7335,1.7369,1.7413,1.7472,1.756,1.7668,1.7776,1.7857,1.7909,1.7954,1.7976,1.7952,1.7889,1.7785,1.7646,1.7483
0.608,1.654,1.6885,1.7233,1.7579,1.7923,1.8267,1.8611,1.8957,1.9303,1.965,1.9997,2.0344,2.0691,2.1039,2.1386,2.1731,2.2075,2.2418,2.2756,2.3088,2.3421,2.376,2.4104,2.4447,2.479,2.5137,2.5483,2.5812,2.6118,2.641,1.7593,1.7555,1.7542,1.7526,1.7475,1.7421,1.7373,1.7339,1.7312,1.7287,1.7267,1.7255,1.7255,1.7266,1.7288,1.7327,1.7375,1.7431,1.7511,1.7615,1.7714,1.7788,1.7842,1.7896,1.7949,1.7976,1.7948,1.7836,1.7672,1.7483
0.612,1.654,1.6879,1.722,1.7561,1.7904,1.8251,1.8596,1.8942,1.9287,1.9632,1.9976,2.0321,2.0668,2.1014,2.136,2.1706,2.205,2.2394,2.2734,2.3069,2.3399,2.3732,2.4068,2.4401,2.4737,2.5082,2.5428,2.577,2.6097,2.641,1.7702,1.7631,1.7573,1.7511,1.7468,1.7448,1.7419,1.74,1.7375,1.7337,1.7299,1.7271,1.7263,1.7264,1.727,1.7294,1.7331,1.7375,1.7441,1.7531,1.7634,1.7732,1.7816,1.7909,1.7993,1.8031,1.8021,1.7964,1.7851,1.7702
0.616,1.6485,1.6827,1.7169,1.751,1.7849,1.8189,1.853,1.8871,1.9214,1.9556,1.9897,2.0239,2.0582,2.0925,2.1268,2.161,2.1952,2.2291,2.2627,2.296,2.3291,2.3622,2.3955,2.4288,2.4622,2.496,2.5304,2.5644,2.5977,2.6301,1.7648,1.7622,1.759,1.7555,1.7506,1.746,1.7419,1.7386,1.7363,1.7338,1.7309,1.7282,1.7266,1.7264,1.7267,1.7288,1.7324,1.7372,1.7442,1.7523,1.7614,1.7704,1.7786,1.7867,1.7949,1.8001,1.7996,1.7952,1.7872,1.7757
0.62,1.665,1.6989,1.7329,1.767,1.8009,1.8347,1.8686,1.9025,1.9365,1.9706,2.0046,2.0387,2.0728,2.107,2.1411,2.1751,2.2089,2.2425,2.2762,2.3096,2.3428,2.3756,2.4084,2.4415,2.4749,2.5087,2.5429,2.5769,2.61,2.641,1.7648,1.7612,1.7583,1.7562,1.7518,1.7471,1.7427,1.7387,1.7355,1.7331,1.7306,1.7282,1.7266,1.7262,1.7276,1.7311,1.736,1.7417,1.7477,1.7545,1.7626,1.7722,1.7817,1.79,1.7973,1.802,1.8015,1.7985,1.7899,1.7757
0.624,1.6595,1.6935,1.7274,1.7612,1.7947,1.8282,1.8618,1.8956,1.9294,1.9632,1.9969,2.0307,2.0645,2.0985,2.1325,2.1663,2.2002,2.2339,2.2677,2.3013,2.334,2.3662,2.3985,2.4309,2.4629,2.4955,2.5293,2.5633,2.5969,2.6301,1.7648,1.7655,1.7647,1.7615,1.7555,1.7499,1.7448,1.7408,1.7376,1.7338,1.7298,1.726,1.723,1.7213,1.722,1.7245,1.7278,1.7316,1.7353,1.7405,1.7497,1.7606,1.7711,1.7813,1.7928,1.8025,1.8059,1.8043,1.7997,1.7922
0.628,1.6485,1.6831,1.7177,1.7523,1.7868,1.8213,1.8558,1.8903,1.9248,1.9592,1.9936,2.0281,2.0627,2.0974,2.1321,2.1667,2.2014,2.236,2.2703,2.3038,2.3364,2.369,2.4022,2.4355,2.4686,2.5029,2.5376,2.5722,2.6067,2.641,1.7648,1.7626,1.7601,1.7587,1.755,1.7514,1.7478,1.7444,1.741,1.7367,1.7324,1.7287,1.7267,1.7264,1.7265,1.7274,1.7287,1.7306,1.7355,1.7447,1.7564,1.7683,1.7782,1.7877,1.798,1.803,1.8027,1.8008,1.7974,1.7922
0.632,1.654,1.6887,1.7234,1.758,1.7921,1.8262,1.8605,1.895,1.9296,1.9643,1.9989,2.0336,2.0683,2.1031,2.1378,2.1725,2.2073,2.242,2.2764,2.3098,2.3425,2.3749,2.4066,2.4382,2.4711,2.5057,2.5404,2.5748,2.6085,2.641,1.7648,1.7627,1.7608,1.7579,1.7515,1.7448,1.7389,1.7348,1.7319,1.7298,1.7277,1.7259,1.7244,1.7231,1.7223,1.7215,1.7209,1.7219,1.7269,1.7364,1.7482,1.7606,1.7748,1.7894,1.8004,1.8032,1.8015,1.7964,1.7878,1.7757
0.636,1.6595,1.6936,1.7277,1.7618,1.7956,1.8293,1.8631,1.8969,1.9309,1.9648,1.9988,2.0328,2.0669,2.101,2.1352,2.1693,2.2033,2.2374,2.2714,2.3052,2.3387,2.372,2.4045,2.4352,2.466,2.4991,2.5332,2.5673,2.6014,2.6355,1.7593,1.7602,1.7616,1.762,1.7568,1.7517,1.7467,1.7422,1.7387,1.7354,1.7322,1.7294,1.7273,1.7265,1.727,1.7284,1.7304,1.7327,1.7358,1.7406,1.7468,1.7543,1.7648,1.7797,1.7945,1.8028,1.8044,1.805,1.8047,1.8031
0.64,1.654,1.6888,1.7235,1.7582,1.7926,1.8271,1.8616,1.8963,1.9309,1.9653,1.9998,2.0343,2.0691,2.1038,2.1385,2.1732,2.208,2.2428,2.2773,2.3111,2.3445,2.3775,2.4095,2.4396,2.4704,2.504,2.5388,2.5735,2.6077,2.641,1.7648,1.766,1.7667,1.7637,1.7587,1.7542,1.7501,1.7466,1.7433,1.7382,1.7337,1.7294,1.7283,1.7259,1.7242,1.7226,1.7213,1.7216,1.7258,1.734,1.7439,1.7547,1.7685,1.7859,1.802,1.811,1.8109,1.8082,1.8023,1.7922
0.644,1.654,1.6879,1.7217,1.7556,1.7893,1.8231,1.8569,1.8906,1.9243,1.9579,1.9911,2.0241,2.0578,2.0915,2.1254,2.1593,2.1932,2.227,2.2609,2.2944,2.3275,2.3602,2.3924,2.4234,2.4534,2.4845,2.5179,2.5515,2.5852,2.6191,1.7648,1.7636,1.7629,1.7623,1.759,1.756,1.7531,1.7501,1.7467,1.7417,1.735,1.7272,1.7241,1.7207,1.7203,1.7204,1.7213,1.7226,1.7247,1.7293,1.7368,1.7457,1.7562,1.77,1.7858,1.7991,1.8053,1.8093,1.8124,1.8141
0.648,1.6485,1.683,1.7176,1.7522,1.7866,1.8211,1.8557,1.8903,1.9249,1.9594,1.9937,2.0281,2.0628,2.0973,2.1319,2.1665,2.2012,2.2358,2.2703,2.3046,2.3386,2.3723,2.4039,2.4332,2.4635,2.4969,2.5316,2.5662,2.6009,2.6355,1.7648,1.7618,1.7592,1.7577,1.7535,1.7502,1.7475,1.7458,1.7443,1.7413,1.7365,1.7319,1.7311,1.728,1.7258,1.7243,1.7244,1.7262,1.7295,1.7345,1.7409,1.7491,1.7633,1.7818,1.7986,1.8078,1.8087,1.8086,1.8086,1.8086
0.652,1.6485,1.6834,1.7182,1.7529,1.7878,1.8226,1.8574,1.8922,1.9269,1.9615,1.9959,2.0304,2.065,2.0998,2.1346,2.1693,2.2042,2.2391,2.2739,2.3085,2.343,2.3769,2.4085,2.4382,2.4687,2.5022,2.5367,2.5714,2.6062,2.641,1.7593,1.7587,1.7603,1.7634,1.7613,1.7593,1.7569,1.754,1.7504,1.7457,1.7401,1.7347,1.7299,1.7289,1.7257,1.723,1.7212,1.7215,1.7241,1.7284,1.7336,1.7415,1.7565,1.7748,1.7916,1.8016,1.8066,1.8105,1.8132,1.8141
0.656,1.6595,1.6936,1.7277,1.7619,1.796,1.83,1.8641,1.8981,1.9321,1.9661,2.0001,2.0339,2.0679,2.1018,2.1357,2.1697,2.2039,2.238,2.2721,2.306,2.3396,2.3728,2.4046,2.4346,2.4648,2.4967,2.5295,2.5626,2.5962,2.6301,1.7648,1.7631,1.7617,1.7612,1.7584,1.7561,1.7534,1.7503,1.747,1.7436,1.7396,1.7349,1.7311,1.7273,1.7231,1.7195,1.7188,1.7183,1.7204,1.7251,1.7314,1.7392,1.7517,1.7682,1.7841,1.7964,1.8059,1.8142,1.8209,1.8251
0.66,1.6595,1.6934,1.7273,1.7612,1.7951,1.8289,1.8625,1.8962,1.9301,1.964,1.9979,2.0318,2.0657,2.0996,2.1336,2.1677,2.2017,2.2357,2.2697,2.3037,2.3374,2.3704,2.4031,2.4348,2.4637,2.4921,2.5235,2.5568,2.5906,2.6246,1.7593,1.7567,1.7569,1.7593,1.7559,1.7525,1.7473,1.7418,1.7405,1.737,1.7339,1.7308,1.728,1.7257,1.724,1.723,1.7221,1.7213,1.7209,1.722,1.7272,1.7354,1.745,1.7572,1.7752,1.794,1.8069,1.8144,1.8181,1.8196
0.664,1.6595,1.6935,1.7275,1.7616,1.7958,1.83,1.8641,1.8982,1.9323,1.9662,2.0,2.034,2.068,2.1021,2.1362,2.1704,2.2046,2.2388,2.273,2.3072,2.3415,2.375,2.4068,2.4362,2.4662,2.4979,2.5304,2.5632,2.5964,2.6301,1.7538,1.7577,1.7614,1.7643,1.7622,1.7602,1.7578,1.7552,1.7519,1.747,1.7419,1.7373,1.7337,1.7307,1.7279,1.7254,1.7238,1.7227,1.7222,1.7229,1.7238,1.7301,1.743,1.7605,1.777,1.7899,1.8005,1.8103,1.8186,1.8251
0.668,1.654,1.6881,1.7223,1.7566,1.7907,1.8249,1.8591,1.8934,1.9276,1.9618,1.996,2.0301,2.0641,2.0979,2.1315,2.1653,2.1995,2.2337,2.268,2.3022,2.3363,2.3702,2.403,2.4335,2.4622,2.4926,2.5249,2.5576,2.5908,2.6246,1.7538,1.7569,1.7571,1.756,1.7536,1.7517,1.75,1.7486,1.7473,1.7459,1.744,1.7411,1.7372,1.7315,1.725,1.7194,1.7172,1.7158,1.7154,1.7162,1.7191,1.7242,1.7338,1.7495,1.7682,1.784,1.7953,1.8055,1.814,1.8196
0.672,1.654,1.6888,1.7236,1.7586,1.7935,1.8284,1.8633,1.8983,1.9331,1.9676,2.002,2.0365,2.0711,2.1057,2.1403,2.1751,2.21,2.2449,2.2798,2.3148,2.3496,2.3844,2.4184,2.4508,2.4806,2.5103,2.5412,2.5725,2.6039,2.6355,1.7593,1.7572,1.7552,1.7565,1.7562,1.7556,1.7548,1.754,1.7517,1.746,1.7401,1.7347,1.7298,1.7251,1.7208,1.7174,1.7161,1.7153,1.7154,1.7165,1.7189,1.7224,1.7301,1.743,1.7613,1.7797,1.7959,1.8114,1.8267,1.8415
0.676,1.6595,1.6934,1.7274,1.7612,1.7952,1.8291,1.8631,1.897,1.931,1.9645,1.9978,2.0311,2.0647,2.0984,2.1322,2.166,2.1999,2.2338,2.2677,2.3017,2.3356,2.3693,2.4032,2.4336,2.4634,2.4929,2.523,2.5533,2.5833,2.6136,1.7483,1.7481,1.7487,1.7513,1.7511,1.7514,1.7514,1.7513,1.75,1.7449,1.7381,1.7314,1.7262,1.7221,1.7186,1.7155,1.7133,1.7121,1.7111,1.711,1.7123,1.716,1.7205,1.7353,1.7514,1.7684,1.7839,1.7993,1.8152,1.8306
0.68,1.6595,1.6935,1.7275,1.7618,1.796,1.8303,1.8645,1.8987,1.933,1.9671,2.0009,2.0347,2.0685,2.1022,2.1358,2.1694,2.2033,2.2374,2.2716,2.3058,2.34,2.374,2.4069,2.438,2.4676,2.4975,2.5281,2.5585,2.5888,2.6191,1.7593,1.7555,1.7526,1.7543,1.7551,1.7558,1.7562,1.7566,1.756,1.7527,1.7477,1.742,1.7365,1.7306,1.7241,1.7173,1.7123,1.7093,1.7081,1.7088,1.7111,1.7154,1.7249,1.7391,1.7563,1.7729,1.7885,1.804,1.8201,1.836
0.684,1.6595,1.6935,1.7275,1.7615,1.7954,1.8294,1.8634,1.8975,1.9314,1.9652,1.9989,2.0326,2.0662,2.0997,2.1332,2.1669,2.2008,2.2347,2.2687,2.3027,2.3366,2.3705,2.4042,2.4372,2.4692,2.5008,2.5291,2.5574,2.5831,2.6081,1.7538,1.7542,1.7536,1.7541,1.7537,1.7538,1.7538,1.7537,1.7522,1.7482,1.7437,1.7392,1.7341,1.7284,1.7228,1.7181,1.7149,1.7125,1.7113,1.7116,1.7133,1.7165,1.721,1.729,1.7403,1.7532,1.7719,1.7907,1.8131,1.836
0.688,1.665,1.699,1.733,1.767,1.801,1.8351,1.8692,1.9032,1.9373,1.9712,2.0049,2.0386,2.0723,2.1061,2.1397,2.1734,2.2072,2.2411,2.2751,2.3091,2.3432,2.3772,2.4108,2.4429,2.474,2.5051,2.5355,2.5634,2.5886,2.6136,1.7483,1.75,1.752,1.7534,1.7549,1.7557,1.7563,1.7565,1.7555,1.7523,1.7479,1.7429,1.738,1.7332,1.728,1.7226,1.7184,1.7157,1.7137,1.7119,1.7102,1.7102,1.7159,1.7274,1.7412,1.7551,1.7705,1.79,1.8129,1.836
0.692,1.665,1.6984,1.7318,1.7656,1.7996,1.8336,1.8678,1.9019,1.936,1.97,2.0039,2.0378,2.0716,2.1054,2.1392,2.1729,2.2066,2.2401,2.2739,2.308,2.3422,2.3763,2.4104,2.444,2.4759,2.5069,2.5366,2.5614,2.5847,2.6081,1.7373,1.7442,1.7515,1.7568,1.7603,1.7631,1.7645,1.7645,1.7625,1.7588,1.7543,1.7497,1.745,1.7401,1.7351,1.7295,1.7236,1.7171,1.7122,1.7098,1.7087,1.7102,1.7129,1.719,1.7314,1.7458,1.7628,1.7862,1.8112,1.836
0.696,1.6595,1.6932,1.7267,1.7598,1.7937,1.8281,1.8622,1.8964,1.9306,1.9647,1.9988,2.0327,2.0667,2.1006,2.1344,2.168,2.2016,2.2355,2.2695,2.3036,2.3377,2.372,2.406,2.4389,2.4703,2.5014,2.5314,2.5587,2.5837,2.6081,1.7319,1.7372,1.744,1.7528,1.755,1.7535,1.7539,1.7538,1.7538,1.7527,1.7497,1.7457,1.7418,1.7378,1.7324,1.7261,1.7201,1.7155,1.7123,1.7096,1.7078,1.7068,1.7092,1.7188,1.7323,1.7463,1.7628,1.7833,1.8067,1.8306
0.7,1.6595,1.6935,1.7274,1.7618,1.7961,1.8304,1.8647,1.899,1.9334,1.9677,2.0019,2.0361,2.0703,2.1042,2.138,2.1717,2.2056,2.2396,2.2736,2.3076,2.3418,2.3762,2.4104,2.4438,2.476,2.5079,2.5382,2.5646,2.585,2.6081,1.7428,1.7471,1.7523,1.7537,1.7544,1.7551,1.7559,1.7564,1.7561,1.7546,1.7524,1.7496,1.7458,1.7406,1.7345,1.7282,1.7228,1.7179,1.7131,1.7086,1.706,1.7046,1.7066,1.7149,1.7266,1.7393,1.7554,1.7775,1.8051,1.8306
0.704,1.665,1.6985,1.7317,1.7657,1.8001,1.8345,1.8689,1.9033,1.9377,1.9721,2.0065,2.0407,2.075,2.1091,2.143,2.1769,2.2107,2.2445,2.2782,2.3119,2.3462,2.3805,2.4144,2.4477,2.4805,2.5124,2.5422,2.5697,2.5947,2.6191,1.7319,1.7396,1.7488,1.7536,1.7552,1.7561,1.7565,1.7565,1.756,1.7545,1.7522,1.7493,1.7458,1.7413,1.7355,1.7292,1.723,1.7166,1.7093,1.7027,1.6991,1.7008,1.7073,1.7161,1.7264,1.7393,1.7564,1.7771,1.8008,1.8251
0.708,1.654,1.6885,1.7229,1.7575,1.7917,1.8259,1.8603,1.8949,1.9296,1.9642,1.9988,2.0334,2.0678,2.1019,2.1358,2.1697,2.2037,2.2378,2.2721,2.3064,2.3408,2.3752,2.4099,2.4444,2.4783,2.5106,2.54,2.5659,2.591,2.6136,1.7373,1.741,1.7448,1.7475,1.7529,1.7586,1.763,1.7647,1.7637,1.7619,1.7598,1.7568,1.7525,1.7466,1.7392,1.7318,1.725,1.719,1.7136,1.7087,1.7044,1.7003,1.699,1.7024,1.7099,1.7224,1.7408,1.7639,1.7878,1.8141
0.712,1.6595,1.6932,1.7266,1.7602,1.7942,1.8283,1.8624,1.8965,1.9306,1.9647,1.9989,2.033,2.067,2.1008,2.1344,2.1679,2.2015,2.2351,2.2686,2.3021,2.3357,2.3695,2.4035,2.4375,2.4711,2.504,2.5344,2.5627,2.5886,2.6136,1.7264,1.7316,1.7385,1.7447,1.7474,1.7487,1.7502,1.7511,1.7518,1.752,1.7518,1.7512,1.749,1.7442,1.738,1.7316,1.7256,1.7197,1.7133,1.7066,1.7008,1.6956,1.6937,1.6972,1.703,1.7122,1.7276,1.7467,1.7689,1.7922
0.716,1.6595,1.6933,1.7267,1.7602,1.7944,1.8287,1.8631,1.8976,1.9322,1.9667,2.0012,2.0357,2.0702,2.1046,2.1389,2.1731,2.2072,2.2412,2.2752,2.3092,2.3433,2.3776,2.412,2.4466,2.481,2.5148,2.5458,2.5722,2.5967,2.6191,1.7209,1.7278,1.737,1.7453,1.7505,1.7545,1.7577,1.7595,1.7602,1.7594,1.7575,1.755,1.7525,1.7497,1.7457,1.7405,1.7347,1.7287,1.7226,1.7164,1.7108,1.7061,1.7035,1.7043,1.7077,1.7149,1.7301,1.7524,1.7768,1.8031
0.72,1.665,1.6986,1.7322,1.7661,1.8,1.834,1.868,1.9022,1.9363,1.9705,2.0047,2.0389,2.073,2.1071,2.1408,2.1743,2.2077,2.2411,2.2744,2.3077,2.3411,2.3748,2.4087,2.4428,2.4766,2.5103,2.5413,2.5705,2.5981,2.6246,1.7319,1.7378,1.744,1.7484,1.7525,1.7566,1.7595,1.7612,1.7619,1.7622,1.7622,1.7619,1.7608,1.7577,1.7524,1.7456,1.7383,1.731,1.7235,1.7156,1.7085,1.7023,1.6993,1.7032,1.7086,1.7122,1.7274,1.7449,1.7651,1.7867
0.724,1.654,1.6886,1.7232,1.7579,1.7923,1.8266,1.8609,1.8954,1.93,1.9648,1.9994,2.0341,2.0687,2.1034,2.1378,2.172,2.206,2.24,2.274,2.3079,2.3417,2.3757,2.4102,2.4449,2.4793,2.5125,2.5467,2.5769,2.6036,2.6301,1.7319,1.7343,1.7367,1.7381,1.7426,1.7479,1.7531,1.7573,1.7592,1.7588,1.7576,1.7558,1.7537,1.7512,1.7473,1.7413,1.7341,1.7271,1.7202,1.7126,1.7048,1.6981,1.6941,1.6938,1.6992,1.7099,1.7131,1.7313,1.7532,1.7757
0.728,1.6595,1.6942,1.7284,1.7628,1.7975,1.8323,1.8671,1.902,1.9369,1.9718,2.0067,2.0417,2.0766,2.1113,2.1458,2.1801,2.2144,2.2487,2.2829,2.3167,2.3505,2.385,2.4198,2.4547,2.4896,2.5241,2.5571,2.5883,2.618,2.6465,1.7264,1.7301,1.7372,1.7433,1.7471,1.7502,1.7529,1.7546,1.7561,1.7575,1.7586,1.7592,1.7585,1.755,1.7495,1.743,1.7361,1.7297,1.7225,1.7136,1.705,1.6991,1.6968,1.6969,1.6989,1.7045,1.716,1.7317,1.7501,1.7702
0.732,1.6485,1.6826,1.7162,1.7506,1.7852,1.8198,1.8544,1.8892,1.9239,1.9587,1.9935,2.0283,2.0631,2.0979,2.1324,2.1666,2.2007,2.2348,2.2689,2.3028,2.3366,2.3707,2.405,2.4395,2.4743,2.5091,2.5424,2.5721,2.599,2.6246,1.7154,1.7223,1.7317,1.737,1.7406,1.745,1.7485,1.7512,1.7534,1.7556,1.7575,1.7588,1.7591,1.7572,1.7524,1.746,1.7386,1.7314,1.7242,1.7162,1.708,1.7007,1.6946,1.6901,1.6885,1.6907,1.7006,1.7191,1.7411,1.7648
0.736,1.654,1.6866,1.7193,1.7533,1.7879,1.8225,1.8571,1.8916,1.9261,1.9605,1.995,2.0297,2.0644,2.0989,2.1331,2.1673,2.2015,2.2356,2.2694,2.303,2.3367,2.371,2.4053,2.4393,2.4736,2.5083,2.5422,2.5749,2.606,2.6355,1.7099,1.7219,1.7335,1.7404,1.7437,1.7462,1.7495,1.7527,1.7571,1.7617,1.7656,1.7673,1.7657,1.7617,1.7562,1.75,1.7438,1.7374,1.7297,1.7207,1.7125,1.7069,1.7017,1.6944,1.6891,1.69,1.6974,1.7092,1.7247,1.7428
