t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.556,1.8826,1.9162,1.9498,1.9834,2.0174,2.0518,2.0862,2.1206,2.1549,2.1893,2.2235,2.2578,2.2922,2.3265,2.3607,2.3948,2.4288,2.463,2.4971,2.531,2.5651,2.5993,2.6337,2.668,2.7023,2.7364,2.77,2.8017,2.8315,2.8603,1.1122,1.1194,1.1268,1.134,1.1374,1.1384,1.1391,1.1388,1.1392,1.1413,1.1441,1.1466,1.1476,1.1468,1.1435,1.1387,1.1341,1.1301,1.1256,1.1204,1.1158,1.1126,1.1119,1.1134,1.1166,1.1208,1.1278,1.1411,1.1583,1.177
0.56,1.8826,1.9161,1.9498,1.9834,2.0174,2.052,2.0865,2.121,2.1555,2.19,2.2244,2.2589,2.2934,2.3278,2.3621,2.3963,2.4305,2.4649,2.4993,2.5337,2.5682,2.6026,2.637,2.6714,2.7059,2.7404,2.7745,2.8066,2.837,2.8662,1.1122,1.1203,1.1282,1.1359,1.1402,1.1413,1.1421,1.1417,1.142,1.1434,1.1453,1.1469,1.1469,1.1441,1.14,1.1354,1.1313,1.1283,1.1256,1.1231,1.1208,1.1184,1.116,1.1138,1.1123,1.1125,1.1179,1.1305,1.1469,1.1652
0.564,1.8767,1.9103,1.9439,1.9776,2.0113,2.0453,2.0793,2.1133,2.1474,2.1814,2.2154,2.2493,2.2832,2.3172,2.3512,2.3851,2.419,2.4528,2.4868,2.5206,2.5543,2.588,2.6218,2.6557,2.6898,2.7237,2.7576,2.791,2.8231,2.8545,1.1181,1.124,1.1288,1.1338,1.1383,1.1404,1.1415,1.1416,1.1416,1.142,1.144,1.1471,1.1502,1.1512,1.1493,1.1459,1.1424,1.1391,1.136,1.1323,1.1275,1.1226,1.1186,1.1162,1.1162,1.1186,1.1223,1.1289,1.1401,1.1534
0.568,1.9003,1.9325,1.9649,1.9971,2.0299,2.0634,2.0968,2.1302,2.1637,2.1971,2.2305,2.2639,2.2974,2.3308,2.3642,2.3976,2.4311,2.4645,2.4978,2.531,2.564,2.597,2.63,2.6631,2.6962,2.7296,2.763,2.7963,2.8288,2.8603,1.1063,1.1152,1.1235,1.1324,1.1384,1.1408,1.1417,1.1412,1.1413,1.142,1.143,1.1443,1.1455,1.1465,1.1477,1.1488,1.1493,1.1485,1.1458,1.1414,1.1362,1.1308,1.1252,1.1201,1.116,1.1134,1.1133,1.1167,1.1247,1.1358
0.572,1.8826,1.9159,1.9488,1.9823,2.0165,2.051,2.0854,2.1199,2.1544,2.1889,2.2234,2.2578,2.2923,2.3268,2.3613,2.3958,2.4302,2.4647,2.499,2.5332,2.5674,2.6016,2.6358,2.6701,2.7045,2.739,2.7734,2.8071,2.84,2.8721,1.1063,1.1152,1.1257,1.1342,1.138,1.1398,1.1412,1.1416,1.1422,1.1434,1.1449,1.1465,1.1478,1.1482,1.1477,1.1464,1.1445,1.1421,1.1388,1.1345,1.1297,1.125,1.1204,1.1166,1.1144,1.1143,1.1174,1.1246,1.135,1.1475
0.576,1.8944,1.9284,1.9623,1.9961,2.0296,2.0631,2.0968,2.1305,2.1642,2.1979,2.2317,2.2656,2.2995,2.3335,2.3675,2.4015,2.4353,2.4691,2.5028,2.5363,2.5697,2.6031,2.6365,2.67,2.7037,2.7376,2.7716,2.8054,2.839,2.8721,1.1181,1.1197,1.1223,1.1257,1.1317,1.1371,1.1421,1.1466,1.151,1.1552,1.159,1.162,1.164,1.1643,1.1631,1.1608,1.1578,1.1543,1.1493,1.1435,1.1372,1.1309,1.1244,1.1185,1.1139,1.1119,1.1132,1.1167,1.1223,1.1299
0.58,1.8885,1.9213,1.954,1.9867,2.0201,2.054,2.0878,2.1217,2.1556,2.1894,2.2232,2.2569,2.2906,2.3244,2.3583,2.3921,2.426,2.4599,2.4937,2.5274,2.5608,2.594,2.6274,2.6607,2.6937,2.7269,2.7606,2.7944,2.8277,2.8603,1.1004,1.1089,1.1176,1.1266,1.1312,1.1328,1.1345,1.1356,1.1365,1.1382,1.1413,1.1447,1.1478,1.1502,1.1516,1.1529,1.1538,1.1538,1.1527,1.1487,1.1429,1.1364,1.1303,1.1243,1.1168,1.1098,1.1064,1.1087,1.1148,1.124
0.584,1.8944,1.9281,1.9614,1.9943,2.0275,2.0609,2.0944,2.1281,2.1617,2.1951,2.2285,2.262,2.2957,2.3295,2.3633,2.397,2.4307,2.4644,2.4979,2.5312,2.5644,2.5975,2.6309,2.6642,2.6977,2.7312,2.7649,2.7987,2.8324,2.8662,1.1063,1.1089,1.1146,1.1221,1.1286,1.1335,1.1379,1.1412,1.1448,1.1496,1.1547,1.1591,1.1617,1.1619,1.1608,1.1587,1.1561,1.1533,1.1493,1.1435,1.1369,1.1304,1.1248,1.1195,1.1145,1.1104,1.1078,1.1062,1.1057,1.1063
0.588,1.8944,1.9281,1.9618,1.9956,2.0294,2.0632,2.097,2.1308,2.1646,2.1984,2.2321,2.2659,2.2998,2.3337,2.3675,2.4014,2.4354,2.4693,2.5031,2.5369,2.5705,2.6041,2.6377,2.6708,2.7038,2.737,2.7706,2.8044,2.8382,2.8721,1.1063,1.1102,1.1146,1.1176,1.1206,1.1235,1.1262,1.1292,1.1325,1.1361,1.1397,1.1425,1.1447,1.1469,1.1491,1.1506,1.1509,1.1496,1.147,1.1434,1.139,1.1344,1.129,1.1216,1.1136,1.1065,1.1019,1.0987,1.0962,1.0945
0.592,1.8885,1.9227,1.9566,1.9904,2.0241,2.058,2.092,2.1261,2.1603,2.1944,2.2286,2.2627,2.2968,2.3308,2.3649,2.3989,2.433,2.4672,2.5012,2.5349,2.5686,2.6021,2.6356,2.6689,2.7024,2.7362,2.7701,2.8041,2.8381,2.8721,1.1122,1.113,1.1172,1.1224,1.1279,1.1326,1.1362,1.1381,1.1389,1.1398,1.1415,1.1438,1.1466,1.1494,1.1527,1.156,1.1582,1.1574,1.1538,1.1484,1.1423,1.1358,1.1287,1.1213,1.1145,1.1091,1.1047,1.101,1.0976,1.0945
0.596,1.8944,1.9288,1.963,1.9969,2.0309,2.0651,2.0994,2.1336,2.1677,2.2019,2.2361,2.2704,2.3047,2.3391,2.3735,2.4079,2.4424,2.4768,2.5112,2.5455,2.5798,2.614,2.6481,2.682,2.7152,2.7479,2.7814,2.8154,2.8496,2.8839,1.1063,1.1065,1.1111,1.1174,1.1226,1.1269,1.1307,1.1346,1.1394,1.1441,1.1482,1.1513,1.1542,1.1567,1.1589,1.1604,1.1609,1.1602,1.1582,1.155,1.1515,1.1472,1.142,1.1357,1.1266,1.1157,1.1076,1.1025,1.098,1.0945
0.6,1.8885,1.9223,1.9557,1.9888,2.023,2.0578,2.0926,2.1275,2.1624,2.1973,2.2322,2.2671,2.3019,2.3368,2.3717,2.4067,2.4416,2.4765,2.5115,2.5465,2.5813,2.6158,2.6497,2.6835,2.7175,2.7518,2.7862,2.8207,2.8552,2.8898,1.0886,1.0976,1.1081,1.1193,1.1261,1.13,1.1336,1.1361,1.1384,1.1408,1.1432,1.1456,1.1484,1.1509,1.153,1.1546,1.1562,1.1582,1.1595,1.1592,1.1563,1.1504,1.1418,1.1326,1.1244,1.1177,1.1113,1.1053,1.0997,1.0945
0.604,1.8944,1.9285,1.9623,1.9962,2.0304,2.0648,2.099,2.1333,2.1675,2.2012,2.2346,2.2681,2.3021,2.3362,2.3704,2.4046,2.4389,2.4732,2.5074,2.5415,2.5755,2.6094,2.6432,2.6767,2.7097,2.7428,2.7762,2.81,2.8439,2.878,1.1063,1.1095,1.1156,1.1206,1.1224,1.1219,1.1223,1.1234,1.1264,1.1329,1.1405,1.1483,1.1525,1.1561,1.159,1.1609,1.161,1.1591,1.1563,1.1525,1.1479,1.1428,1.137,1.1297,1.1205,1.1111,1.1035,1.0977,1.0926,1.0886
